48.778244,44.786313
48.77994,44.782474
48.777635,44.786651
48.779517,44.788505
48.780377,44.78282
48.779329,44.783615
48.780505,44.781768
48.77895,44.787494
48.779724,44.787889
48.78049,44.783024
48.778062,44.784997
48.778892,44.781968
48.77918,44.785577
48.777293,44.786899
48.77817,44.786814
48.776073,44.785775
48.777517,44.787198
48.780222,44.784913
48.778995,44.780407
48.779902,44.785615
48.77724,44.781494
48.776592,44.778015
48.773832,44.782417
48.774725,44.7786
48.774088,44.782465
48.773146,44.780187
48.777874,44.779066
48.77551,44.780886
48.772396,44.780026
48.774566,44.782181
48.776074,44.777107
48.77659,44.783552
48.776807,44.77741
48.774055,44.781486
48.774848,44.777132
48.773746,44.781486
48.772795,44.780644
48.774884,44.77936
48.777156,44.777419
48.775828,44.775673
48.770439,44.791887
48.772919,44.789378
48.770108,44.786928
48.771552,44.788785
48.772772,44.789125
48.773501,44.787096
48.772527,44.786363
48.771422,44.789931
48.770872,44.786504
48.769849,44.786102
48.772475,44.787018
48.771679,44.788181
48.771096,44.788081
48.772332,44.785852
48.77083,44.788274
48.772223,44.78898
48.771493,44.783885
48.770973,44.786039
48.773158,44.787476
48.772859,44.786869
48.775417,44.79112
48.775839,44.79373
48.776431,44.792597
48.775212,44.794286
48.777263,44.789722
48.778029,44.79008
48.776852,44.79493
48.777589,44.795115
48.775398,44.791897
48.776886,44.791588
48.777667,44.792039
48.776182,44.794774
48.777191,44.789234
48.777636,44.790874
48.777157,44.795933
48.775235,44.78923
48.77447,44.789709
48.77637,44.79355
48.776902,44.791969
48.777137,44.792879
48.771903,44.795943
48.774386,44.796079
48.773769,44.793875
48.772931,44.793821
48.774215,44.794094
48.771938,44.79495
48.77409,44.795414
48.774527,44.797564
48.773344,44.791291
48.772427,44.79639
48.771375,44.793661
48.775397,44.798895
48.775282,44.797457
48.773441,44.798723
48.775671,44.795961
48.774476,44.799277
48.772747,44.792596
48.771625,44.794597
48.775129,44.798637
48.774876,44.794738
48.773305,44.771769
48.773323,44.77161
48.76818,44.780462
48.77194,44.773441
48.771554,44.779208
48.767868,44.779166
48.76937,44.783569
48.772076,44.777738
48.770677,44.780207
48.767827,44.779755
48.772496,44.773893
48.769606,44.782353
48.769886,44.776156
48.773728,44.772349
48.769212,44.783999
48.768215,44.780659
48.771954,44.774085
48.76835,44.780229
48.772242,44.772129
48.76982,44.77808
48.769461,44.78212
48.768591,44.783651
48.768388,44.783894
48.76965,44.782465
48.768396,44.783164
48.770054,44.779586
48.769522,44.775315
48.768276,44.780468
48.770579,44.773427
48.76925,44.780792
48.769763,44.781182
48.766909,44.784639
48.769536,44.780737
48.765906,44.783756
48.766767,44.78154
48.771626,44.776244
48.773937,44.774266
48.773396,44.769667
48.768713,44.779907
48.774113,44.771244
48.769981,44.780971
48.769145,44.783704
48.772066,44.77367
48.768938,44.784831
48.768208,44.781302
48.767627,44.786558
48.766565,44.784702
48.765301,44.783786
48.771689,44.773212
48.770716,44.773508
48.767539,44.780161
48.769931,44.77533
48.76717,44.781148
48.772381,44.775479
48.768603,44.779953
48.766459,44.784512
48.769222,44.777965
48.768732,44.780936
48.770307,44.781816
48.769669,44.777577
48.768918,44.779238
48.767799,44.786971
48.772092,44.772893
48.77041,44.780841
48.769817,44.783322
48.774187,44.773438
48.76887,44.77707
48.769288,44.780818
48.766426,44.784238
48.773288,44.775256
48.769082,44.781842
48.771066,44.777314
48.769664,44.781692
48.769461,44.78106
48.769194,44.778612
48.772278,44.77434
48.769382,44.780453
48.773325,44.772133
48.772541,44.776425
48.76957,44.778449
