48.813692,44.803464
48.773892,44.819277
48.765536,44.816121
48.766531,44.814558
48.776027,44.793699
48.783368,44.786619
48.784128,44.789238
48.785531,44.82939
48.790688,44.833172
48.815226,44.757436
48.806793,44.756187
48.815097,44.756084
48.81349,44.75751
48.810629,44.750403
48.814892,44.754118
48.817196,44.753508
48.81093,44.752351
48.815695,44.756348
48.812296,44.758029
48.815906,44.751936
48.814973,44.753451
48.815358,44.754571
48.812317,44.758149
48.815325,44.755507
48.816758,44.752977
48.81626,44.757624
48.817062,44.753389
48.816492,44.755585
48.814345,44.756341
48.816099,44.754187
48.802747,44.755253
48.805091,44.753268
48.804059,44.754801
48.816667,44.751373
48.805099,44.75482
48.805744,44.75787
48.804183,44.756184
48.813592,44.757314
48.813783,44.756902
48.806405,44.7509
48.808884,44.750377
48.808722,44.751467
48.806378,44.757292
48.808601,44.751764
48.81721,44.754882
48.805988,44.758526
48.80803,44.754224
48.816307,44.754957
48.811836,44.758406
48.814743,44.756522
48.81646,44.751439
48.810846,44.750991
48.813685,44.757597
48.810202,44.751485
48.81578,44.752616
48.814956,44.757885
48.812486,44.758192
48.816503,44.750839
48.813071,44.758406
48.810734,44.75242
48.801968,44.796578
48.806804,44.801616
48.813406,44.801531
48.80461,44.797586
48.801265,44.798391
48.779694,44.764132
48.778472,44.76887
48.778781,44.766469
48.778678,44.76731
48.7787,44.767074
48.77762,44.766932
48.781464,44.763914
48.779865,44.764223
48.777524,44.763498
48.782581,44.762203
48.777703,44.763595
48.785231,44.763024
48.787892,44.763365
48.785253,44.763443
48.761972,44.823504
48.760239,44.828126
48.762836,44.823652
48.756272,44.827909
48.796717,44.831793
48.733732,44.824451
48.734242,44.825788
48.734821,44.82168
48.735626,44.821657
48.735387,44.822134
48.737176,44.820248
48.737974,44.819954
48.780019,44.817691
48.785725,44.810845
48.782964,44.809422
48.801753,44.790909
48.797992,44.796044
48.803056,44.795267
48.799268,44.794448
48.802095,44.794756
48.817082,44.854749
48.81604,44.853973
48.774115,44.807458
48.774908,44.806877
48.775546,44.806926
48.81555,44.761124
48.815579,44.750265
48.810635,44.750343
48.817011,44.744908
48.807672,44.746369
48.80699,44.745206
48.806858,44.743803
48.807468,44.745368
48.808386,44.744672
48.80788,44.742404
48.809127,44.743596
48.808744,44.744683
48.805173,44.727844
48.804903,44.72626
48.815279,44.746637
48.81369,44.743902
48.816965,44.743903
48.816351,44.74683
48.815747,44.744713
48.822488,44.816307
48.824699,44.818521
48.823866,44.816664
48.822166,44.819396
48.826581,44.818111
48.820476,44.850171
48.823312,44.862642
48.821,44.857508
48.827208,44.860876
48.821463,44.857026
48.826364,44.861513
48.823045,44.861998
48.823968,44.857706
48.815992,44.764103
48.81503,44.763912
48.815461,44.763333
48.813019,44.759904
48.811432,44.760242
48.811756,44.759383
48.814411,44.759001
48.81664,44.758972
48.815457,44.758631
48.813531,44.7587
48.814379,44.758504
48.815347,44.756308
48.815097,44.756084
48.816206,44.756013
48.77418,44.820541
48.775501,44.821356
48.777022,44.817705
48.773125,44.823087
48.771308,44.821733
48.7724,44.825934
48.756921,44.802831
48.757101,44.802129
48.759763,44.800865
48.7614,44.801121
48.757584,44.804443
48.757506,44.804905
48.761055,44.803291
48.761493,44.803096
48.758663,44.805087
48.740395,44.816905
48.741973,44.815847
48.741909,44.815911
48.740345,44.815079
48.768287,44.814112
48.767629,44.81513
48.768541,44.813469
48.767539,44.815731
48.765847,44.81377
48.764928,44.813509
48.767815,44.817464
48.766337,44.814813
48.76565,44.817829
48.764659,44.812693
48.765766,44.812017
48.770955,44.789093
48.77077,44.788928
48.773395,44.788563
48.773379,44.788235
48.773192,44.789059
48.76915,44.786151
48.767487,44.786289
48.771091,44.7848
48.773869,44.784744
48.767558,44.785211
48.823042,44.81139
48.822854,44.810191
48.785612,44.757285
48.783886,44.755601
48.783663,44.754839
48.786452,44.757055
48.787818,44.759976
48.786473,44.755349
48.787225,44.756108
48.787966,44.755509
48.789093,44.75897
48.786569,44.753792
48.785605,44.753023
48.789042,44.755601
48.788999,44.754908
48.789992,44.756144
48.790199,44.755123
48.789448,44.754481
48.787521,44.752048
48.791247,44.754514
48.789128,44.759491
48.792032,44.756864
48.78948,44.752566
48.793313,44.756271
48.794171,44.754567
48.802122,44.815793
48.802583,44.817635
48.800987,44.817694
48.787523,44.780304
48.788328,44.77704
48.786902,44.776722
48.785954,44.777424
48.785679,44.777889
48.784468,44.778036
48.783286,44.7789
48.784289,44.777393
48.790005,44.778105
48.78934,44.774242
48.795646,44.776546
48.787926,44.773328
48.791286,44.773228
48.785959,44.774236
48.788536,44.771298
48.789306,44.771263
48.790834,44.771075
48.785048,44.773619
48.786578,44.771672
48.790518,44.769845
48.784788,44.772198
48.791309,44.769608
48.791334,44.769473
48.783229,44.772648
48.78509,44.770585
48.780684,44.772549
48.773156,44.791118
48.771975,44.793858
48.77414,44.796056
48.775323,44.79389
48.775805,44.798154
48.77508,44.798736
48.777822,44.79222
48.815948,44.778303
48.816598,44.777285
48.813513,44.77778
48.814869,44.777218
48.816572,44.778299
48.814333,44.776596
48.816066,44.777556
48.816077,44.774587
48.816672,44.775281
48.812638,44.775075
48.812319,44.774912
48.811665,44.77738
48.811396,44.777463
48.812271,44.773829
48.813204,44.773249
48.816528,44.772417
48.816971,44.771745
48.774687,44.785759
48.775498,44.78794
48.775547,44.787496
48.779253,44.791778
48.779747,44.789044
48.777479,44.785952
48.779598,44.786481
48.780247,44.78508
48.784947,44.783059
48.786292,44.788379
48.783823,44.786797
48.784875,44.783594
48.785042,44.786652
48.782784,44.784699
48.783687,44.784692
48.784588,44.79092
48.783633,44.787245
48.782911,44.787463
48.763643,44.772939
48.767491,44.774964
48.768731,44.772661
48.766977,44.771291
48.765983,44.774362
48.76596,44.773681
48.764866,44.775076
48.76487,44.770573
48.767341,44.771025
48.767804,44.769106
48.770365,44.771378
48.767001,44.76654
48.767704,44.767351
48.769524,44.766653
48.768521,44.76476
48.769152,44.765435
48.807206,44.773652
48.807051,44.773872
48.809096,44.771051
48.810599,44.773338
48.810811,44.771071
48.809271,44.768728
48.809241,44.770514
48.802542,44.768339
48.808942,44.768759
48.807891,44.773868
48.810305,44.770017
48.807732,44.771915
48.808594,44.771003
48.807943,44.772983
48.808492,44.774079
48.808875,44.77367
48.811026,44.771755
48.811384,44.771712
48.780741,44.776219
48.776122,44.776357
48.798244,44.809508
48.798681,44.808603
48.794123,44.80785
48.823984,44.833495
48.825077,44.83647
48.82114,44.836412
48.827163,44.842099
48.815523,44.764518
48.814763,44.764767
48.810107,44.765032
48.810417,44.767771
48.810372,44.767036
48.810978,44.766457
48.813321,44.76702
48.81196,44.766843
48.815943,44.76773
48.811694,44.767275
48.814184,44.767967
48.812165,44.768076
48.816183,44.768844
48.815865,44.769441
48.812684,44.769612
48.813945,44.769253
48.816913,44.771159
48.812928,44.771458
48.813995,44.77095
48.79672,44.826498
